GAS_METER,POWER,n/a,MAXLIMITREACHED
GAS_METER,POWER,n/a,MINLIMITREACHED
GAS_METER,CONFIGURATION,PARAMETER,CHANGED
GAS_METER,SECURITY,n/a,START
GAS_METER,SECURITY,n/a,STOP
GAS_METER,SECURITY,MAINTMODE,START
GAS_METER,SECURITY,MAINTMODE,STOP
GAS_METER,CONFIGURATION,ELSTER_DEFINED_PIB,CHANGED
GAS_METER,CONFIGURATION,ELSTER_DEFINED_MIB,CHANGED
GAS_METER,n/a,ACCESS,CHANGED
GAS_METER,n/a,WINDOW,CHANGED
GAS_METER,CONFIGURATION,MAINTMODE,CHANGED
GAS_METER,SECURITY,MAINTMODE,CHANGED
GAS_METER,CONFIGURATION,ELSTER_DEFINED_PM1_AFFILATION,CHANGED
GAS_METER,CONFIGURATION,IPADDRESS,CHANGED
GAS_METER,CONFIGURATION,ELSTER_DEFINED_VALVE_PGV,CHANGED
GAS_METER,ELSTER_DEFINED_SCHEDULER1,SCHEDULE,CHANGED
GAS_METER,CONFIGURATION,ELSTER_DEFINED_SETUP1,CHANGED
GAS_METER,ELSTER_DEFINED_SCHEDULER2,SCHEDULE,CHANGED
GAS_METER,CONFIGURATION,ELSTER_DEFINED_SETUP2,CHANGED
GAS_METER,ELSTER_DEFINED_SCHEDULER3,SCHEDULE,CHANGED
GAS_METER,CONFIGURATION,ELSTER_DEFINED_SETUP3,CHANGED
GAS_METER,ELSTER_DEFINED_SCHEDULER4,SCHEDULE,CHANGED
GAS_METER,CONFIGURATION,ELSTER_DEFINED_SETUP4,CHANGED
GAS_METER,CONFIGURATION,MAINTMODE,ENABLED
GAS_METER,CONFIGURATION,THRESHOLD,CHANGED
GAS_METER,COMMUNICATION,HEADENDSYSTEM,START
GAS_METER,CONFIGURATION,MAINTMODE,FAILED
GAS_METER,FIRMWARE,MAINTMODE,FAILED
GAS_METER,CONFIGURATION,MAINTMODE,STARTED
GAS_METER,CONFIGURATION,MAINTMODE,STOPPED
GAS_METER,n/a,ASSOCIATION,DISABLED
GAS_METER,n/a,n/a,ERROR
GAS_METER,n/a,EVENT,OPEN
GAS_METER,CONFIGURATION,n/a,FAILED
GAS_METER,FIRMWARE,STATUS,RESET
GAS_METER,METROLOGY,STATUS,RESET
GAS_METER,BILLING,TARIFF,CHANGED
GAS_METER,BILLING,TARIFF,READYFORACTIVATION
GAS_METER,CLOCK,TIMESYNC,FAILED
GAS_METER,CLOCK,TIMESYNC,SUCCEEDED
GAS_METER,METROLOGY,TABLE,CHANGED
GAS_METER,METROLOGY,MEASUREMENT,ERROR
GAS_METER,METROLOGY,MEASUREMENT,NORMAL
GAS_METER,FIRMWARE,n/a,ERROR
GAS_METER,FIRMWARE,n/a,ERRORCLEARED
GAS_METER,MEMORY,BUFFER,FULL
GAS_METER,MEMORY,BUFFER,ALMOSTFULL
GAS_METER,n/a,REMOTEACCESS,CLOSED
GAS_METER,n/a,n/a,OPENED
GAS_METER,MEMORY,n/a,FAILED
GAS_METER,n/a,n/a,CHANGED
GAS_METER,POWER,n/a,FAILED
GAS_METER,POWER,n/a,RESTORED
GAS_METER,BATTERY,CHARGE,MINLIMITREACHED
GAS_METER,n/a,n/a,TAMPERDETECTED
GAS_METER,n/a,n/a,TAMPERCLEARED
GAS_METER,FIRMWARE,n/a,FAILED
GAS_METER,CLOCK,DAYLIGHTSAVINGSTIME,STARTED
GAS_METER,CLOCK,DAYLIGHTSAVINGSTIME,STOPPED
GAS_METER,BILLING,SESSION,CLOSE
GAS_METER,BILLING,REMOTEACCESS,CLOSE
GAS_METER,BATTERY,CHARGE,CHANGED
GAS_METER,FIRMWARE,VERSION,CHANGEPENDING
GAS_METER,FIRMWARE,DATE,ACTIVATED
GAS_METER,FIRMWARE,STATUS,NORMAL
GAS_METER,FIRMWARE,STATUS,FAILED
GAS_METER,FIRMWARE,STATUS,SUCCEEDED
GAS_METER,GASSUPPLY,FLOW,FAILED
GAS_METER,GASSUPPLY,n/a,REMOVED
GAS_METER,GASSUPPLY,CHARGE,MINLIMITREACHED
GAS_METER,GASSUPPLY,MEASUREMENT,FAILED
GAS_METER,GASSUPPLY,PASSWORD,INVALID
GAS_METER,GASSUPPLY,TIMEOUT,CONNECT
GAS_METER,GASSUPPLY,PASSWORD,CHANGED
GAS_METER,GASSUPPLY,PASSWORD,NORMAL
GAS_METER,GASSUPPLY,n/a,CONNECTED
GAS_METER,GASSUPPLY,FLOW,START
GAS_METER,GASSUPPLY,FLOW,LOADED
GAS_METER,GASSUPPLY,FLOW,LOSSDETECTED
GAS_METER,GASSUPPLY,n/a,FAILED
GAS_METER,SECURITY,MAGNETICSWITCH,TAMPERDETECTED
GAS_METER,SECURITY,MAGNETICSWITCH,TAMPERCLEARED
GAS_METER,SECURITY,OPTIONBOARD,TAMPERDETECTED
GAS_METER,BATTERY,ACCESS,NOTAUTHORIZED
GAS_METER,MEMORY,STORAGE,RESET
GAS_METER,MEMORY,STORAGE,CORRUPTED
GAS_METER,GASSUPPLY,DAY,CHANGED
GAS_METER,BILLING,PROGRAM,CHANGED
GAS_METER,SECURITY,LOGIN,CHANGED
GAS_METER,CLOCK,PARAMETER,CHANGED
GAS_METER,CLOCK,TIMESYNC,CHANGED
GAS_METER,CONFIGURATION,ELSTER_DEFINED_PDR,CHANGED
GAS_METER,TEMPERATURE,n/a,CHANGED
GAS_METER,TEMPERATURE,PARAMETER,CHANGED
GAS_METER,SECURITY,FLOW,CLOSED
GAS_METER,BATTERY,STATUS,EXCEEDED
GAS_METER,GASSUPPLY,PARAMETER,CHANGED
GAS_METER,BATTERY,n/a,TAMPERDETECTED
GAS_METER,BATTERY,SUPPLYCAPACITYLIMIT,FAILED
GAS_METER,POWER,n/a,FAILED
GAS_METER,METROLOGY,FLOW,MAXLIMITREACHED
GAS_METER,METROLOGY,READINGS,ERROR
*,LOADPROFILE,ELSTER_DEFINED_LOAD_PROFILE_1,STARTED
*,LOADPROFILE,ELSTER_DEFINED_LOAD_PROFILE_1,STOPPED
*,LOADPROFILE,ELSTER_DEFINED_LOAD_PROFILE_2,STARTED
*,LOADPROFILE,ELSTER_DEFINED_LOAD_PROFILE_2,STOPPED
*,FIRMWARE,n/a,STARTED
*,FIRMWARE,n/a,SUCCEEDED
*,n/a,TESTMODE,STARTED
*,n/a,TESTMODE,STOP
*,LOADCONTROL,PROGRAM,CHANGED
*,VIDEODISPLAY,DISPLAY,CHANGED
*,FIRMWARE,FEATURE,DEACTIVATED
*,MODEM,n/a,REMOVED
*,SECURITY,SECURITYKEY,CHANGED
*,SECURITY,ENCLOSURE,OPENED
*,n/a,n/a,INITIALIZED
*,COMMUNICATION,SESSION,DEACTIVATED
*,COMMUNICATION,SESSION,ACTIVATED
*,POWER,CURRENT,REVERSED
ELECTRIC_METER,SECURITY,THRESHOLD,OPTEDIN
ELECTRIC_METER,SECURITY,THRESHOLD,OPTEDOUT
COLLECTOR,SECURITY,THRESHOLD,OPTEDIN
COLLECTOR,SECURITY,THRESHOLD,OPTEDOUT
